INPUT_TABLE
Variable ID
IndiaAvgFossilEffKeyword_elec_cool

region,supplysector,nesting-subsector1,nesting-subsector2,subsector,stub.technology,year,average.fossil.efficiency
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2010,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2010,1
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2010,1
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2010,1
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2010,1
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2010,1
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2010,1
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2015,1
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2020,1
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2025,1
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2030,1
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2035,1
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,IndCstE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,PennarR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,CauveryR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,IndCstS,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,NarmadaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2040,1
India,electricity,IndusR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,SabarmatiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,GangesR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,MahiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,BengalBay,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,TaptiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,BengalW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,BrahmaniR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,MahanadiR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,GodavariR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,IndCstNE,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,IndCstW,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,IrrawaddyR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
India,electricity,KrishnaR,refined liquids,refined liquids (CC),refined liquids (CC) (once through),2045,1
